"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"754","TC01003409.hg.1","ITLN1","55600","intelectin 1",-0.179497688491185,5.41467681479682,-1.93683593250131,0.0732750326436947,0.132799727779342,-5.71891515301387
"755","TC01003411.hg.1","ITLN2","142683","intelectin 2",-0.104880213470666,5.19852658949923,-0.999053412327697,0.334774287957098,0.402628797381788,-6.97817583906622
"756","TC01003413.hg.1","USF1","7391","upstream transcription factor 1",0.155250406959242,7.6148701276028,1.78434008650658,0.096112829866473,0.15840919098106,-5.96156665346667
"757","TC01003414.hg.1","ARHGAP30","257106","Rho GTPase activating protein 30",-0.201506170075915,6.3076440950082,-2.18939148744764,0.0460601980154128,0.098757410006881,-5.292972517737
"758","TC01003415.hg.1","NECTIN4","81607","nectin cell adhesion molecule 4",-0.223373039128831,6.5341597035823,-2.23919058076484,0.0419517305791826,0.0926159573917321,-5.20588243901958
"759","TC01003421.hg.1","ADAMTS4","9507","ADAM metallopeptidase with thrombospondin type 1 motif 4",-0.310098060803415,6.3027733140199,-3.08674707074479,0.0080652153382422,0.0283676419144323,-3.6168871388743
"760","TC01003452.hg.1","OLFML2B","25903","olfactomedin like 2B",-0.258358536816733,6.09324146139515,-2.92007034235465,0.0112180632924727,0.0361488187402969,-3.94108173385088
"761","TC01003455.hg.1","SH2D1B","117157","SH2 domain containing 1B",-0.191214765858684,3.53417961732912,-1.52715265113852,0.149061608512019,0.215249550340761,-6.34131475185463
"762","TC01003456.hg.1","CCDC190","339512","coiled-coil domain containing 190",-0.139572689232815,4.80520619877793,-1.51050526766988,0.153217993363231,0.219643288256074,-6.3644853377584
"763","TC01003459.hg.1","LOC100505795","100505795","uncharacterized LOC100505795",-0.0659832601664325,4.38645401064556,-0.639749868255307,0.532695806014045,0.590778535911116,-7.2776211268026
"764","TC01003465.hg.1","LRRC52-AS1","400794","LRRC52 antisense RNA 1",-0.159906975546733,4.53769657799446,-1.97250483171557,0.0686974869122245,0.127206231335239,-5.66048359460117
"765","TC01003469.hg.1","FAM78B","149297","family with sequence similarity 78 member B",-0.0873366582508135,6.34395433798,-0.922094927890361,0.372143349799297,0.439723094495408,-7.05223661775079
"766","TC01003471.hg.1","MIR921","100126349","microRNA 921",-0.123915979576247,6.22547055230231,-1.06072684268833,0.306824087583142,0.375890196158922,-6.91512607187916
"767","TC01003479.hg.1","CD247","919","CD247 molecule",-0.122164432890956,6.14056096237265,-1.35509066888781,0.196914210670368,0.264858831968606,-6.57172933404272
"768","TC01003481.hg.1","CREG1","8804","cellular repressor of E1A stimulated genes 1",0.495949802628385,8.40557558833433,6.18669305633985,2.39858819517229e-05,0.000351068833195279,2.31462035884805
"769","TC01003486.hg.1","ANKRD36BP1","84832","ankyrin repeat domain 36B pseudogene 1",0.11314607340872,7.48994634654608,1.51096485828422,0.15310194607887,0.219531022128617,-6.36384810120551
"770","TC01003488.hg.1","LOC100505918","100505918","uncharacterized LOC100505918",-0.110857012047824,3.46382812021993,-1.29572441733224,0.216088553319832,0.284210060634064,-6.64636517607555
"771","TC01003490.hg.1","XCL2","6846","X-C motif chemokine ligand 2",-0.218228849585268,4.76665861830349,-2.50403340281983,0.0253123142372894,0.0655394055329548,-4.72841664834432
"772","TC01003495.hg.1","NME7","29922","NME/NM23 family member 7",0.476999223879115,6.81818586583583,4.82995394898668,0.000269353640775838,0.00225481939860982,-0.182288412231736
"773","TC01003497.hg.1","SLC19A2","10560","solute carrier family 19 member 2",0.0880193147477728,6.9437544505991,1.1766092366288,0.259027985008054,0.327936698721207,-6.788082255695
"774","TC01003501.hg.1","SELE","6401","selectin E",-0.152007150899828,4.82450674919734,-1.27092880339053,0.224527330898905,0.292818381708417,-6.6767629923287
"775","TC01003504.hg.1","SCYL3","57147","SCY1 like pseudokinase 3",0.16599049679294,6.37058291705318,1.97615351263205,0.0682442268149681,0.126628898615686,-5.65447247732117
"776","TC01003505.hg.1","KIFAP3","22920","kinesin associated protein 3",0.430554959122229,7.27723861045262,4.00578992468866,0.00130847392321289,0.00721241239720758,-1.79557960743638
"777","TC01003511.hg.1","MIR1295A","100302178","microRNA 1295a",-0.344569787912403,4.9517317321813,-1.63383818680273,0.124637526636437,0.189066631702813,-6.18861765814327
"778","TC01003517.hg.1","MYOC","4653","myocilin",-0.189022365399924,6.24540228562751,-1.58272653956465,0.135872353864812,0.201120812819101,-6.26266681703187
"779","TC01003523.hg.1","TNFSF18","8995","TNF superfamily member 18",0.0276165069114658,3.92461023048838,0.282982431637921,0.781343712554008,0.815254253880778,-7.450446768879
"780","TC01003534.hg.1","SNORD75","692195","small nucleolar RNA, C/D box 75",0.0149979071806818,6.55073180526335,0.118775866455181,0.907145387945788,0.922929416292489,-7.48556938309705
"781","TC01003552.hg.1","SCARNA3","677679","small Cajal body-specific RNA 3",0.0166201136942314,4.84884338775869,0.141909619224102,0.889179320616014,0.906950436070121,-7.48235182202012
"782","TC01003556.hg.1","ASTN1","460","astrotactin 1",-0.134539268143844,5.69415552775572,-1.46731011636321,0.164460459859943,0.231090678774338,-6.42374979828181
"783","TC01003561.hg.1","RASAL2-AS1","100302401","RASAL2 antisense RNA 1",-0.297469126709417,6.28911892053697,-2.72565603267909,0.0164458063906212,0.048238821064096,-4.31360218390946
"784","TC01003566.hg.1","ABL2","27","ABL proto-oncogene 2, non-receptor tyrosine kinase",-0.277634504847591,7.63429085820483,-3.35841982550892,0.0047020589843662,0.018814703693977,-3.08194820683597
"785","TC01003594.hg.1","MIR3121","100423032","microRNA 3121",0.227649628908189,2.32334692117428,1.54487282934916,0.144742711836901,0.210633591162354,-6.31645249628427
"786","TC01003601.hg.1","ZNF648","127665","zinc finger protein 648",-0.0824893372724071,4.60411778141225,-0.846212546609895,0.411707192473559,0.477795450290721,-7.12009712515753
"787","TC01003605.hg.1","GLUL","2752","glutamate-ammonia ligase",-0.16492784039207,5.45219864707761,-1.90752322713819,0.0772421571554076,0.137177921346203,-5.76647447279119
"788","TC01003606.hg.1","TEDDM1","127670","transmembrane epididymal protein 1",-0.173788601786542,5.35750170946062,-1.48806228112676,0.158975798343686,0.225425589754707,-6.39543307723567
"789","TC01003607.hg.1","RNASEL","6041","ribonuclease L",0.207751986743754,5.30614825515983,1.9044006378142,0.0776760125625989,0.137633330619522,-5.77151591247153
"790","TC01003608.hg.1","RGS16","6004","regulator of G protein signaling 16",-0.273891845584531,6.44015777867064,-2.7316496426388,0.0162538125598902,0.0478203193291739,-4.30222591921719
"791","TC01003616.hg.1","NCF2","4688","neutrophil cytosolic factor 2",-0.528688170515037,5.19567677426734,-6.94967562024449,6.87728572818164e-06,0.000134043713120807,3.61129687658534
"792","TC01003619.hg.1","APOBEC4","403314","apolipoprotein B mRNA editing enzyme catalytic polypeptide like 4",-0.0325026509046942,3.08919900738349,-0.400500908409457,0.694850450492761,0.739325264940084,-7.40790684887044
"793","TC01003623.hg.1","EDEM3","80267","ER degradation enhancing alpha-mannosidase like protein 3",0.419268409597221,7.77743455920622,4.12072242135928,0.00104543212475596,0.00608379594709648,-1.56783211052935
"794","TC01003624.hg.1","NIBAN1","116496","niban apoptosis regulator 1",-1.24853400892584,5.81515366357645,-11.5178017555693,1.6312571176838e-08,1.15739681837614e-06,9.88290177718835
"795","TC01003627.hg.1","TRMT1L","81627","tRNA methyltransferase 1 like",0.217056358136906,7.77425563442349,2.2083189770792,0.0444562146870607,0.0965999092621173,-5.25998208558608
"796","TC01003629.hg.1","IVNS1ABP","10625","influenza virus NS1A binding protein",0.600392951800538,8.05836362825734,5.07275141469339,0.000171598635165868,0.00159155737047285,0.281177236172934
"797","TC01003634.hg.1","MIR548F1","100302192","microRNA 548f-1",0.240892830853175,8.8974147423085,2.11435338465673,0.0529651135324054,0.107782801864825,-5.42237570459648
"798","TC01003636.hg.1","TPR","7175","translocated promoter region, nuclear basket protein",0.307554634179672,8.8821246064666,3.01831791913664,0.0092367463105187,0.0312663227219371,-3.75044083128354
"799","TC01003638.hg.1","PTGS2","5743","prostaglandin-endoperoxide synthase 2",3.51724383103704,8.38414519848508,26.8584503092906,2.04097100319765e-13,1.69633847094341e-10,21.0645365361024
"800","TC01003644.hg.1","BRINP3","339479","BMP/retinoic acid inducible neural specific 3",0.459639758131187,3.80562905187317,4.85754086919986,0.000255807507384374,0.00216320941564286,-0.12930720015709
"801","TC01003659.hg.1","KCNT2","343450","potassium sodium-activated channel subfamily T member 2",1.50573406537212,4.12609377805373,15.3265846603195,3.98986354564136e-10,6.82736062015925e-08,13.6797165772279
"802","TC01003663.hg.1","ZBTB41","360023","zinc finger and BTB domain containing 41",0.218661279821784,7.00866511592769,1.71262418493316,0.108896487836064,0.172256597669989,-6.07138566529188
"803","TC01003671.hg.1","MIR181B1","406955","microRNA 181b-1",0.118275761675607,4.15516643983939,1.03800522502877,0.316915886879398,0.385413175138867,-6.93873134923874
"804","TC01003672.hg.1","MIR181A1","406995","microRNA 181a-1",-0.0760101614578863,2.93657327242175,-0.487838837991899,0.633237560068104,0.683964749740319,-7.36704592172737
"805","TC01003677.hg.1","LINC00862","554279","long intergenic non-protein coding RNA 862",-0.0141344884393027,5.3608433391631,-0.200204368429281,0.84420835159368,0.870063159365732,-7.47172117817141
"806","TC01003679.hg.1","KIF14","9928","kinesin family member 14",0.258088061037039,7.85998793181064,2.02353216373027,0.0626014162751764,0.119650144510176,-5.57585844968702
"807","TC01003683.hg.1","KIF21B","23046","kinesin family member 21B",-0.136870729459885,6.53821384428472,-1.47673770754805,0.161949485051874,0.228482238448922,-6.41092158951245
"808","TC01003684.hg.1","CACNA1S","779","calcium voltage-gated channel subunit alpha1 S",-0.187530300738433,6.09208931115616,-2.13682587784218,0.0508024402575367,0.104904559864542,-5.38385958502596
"809","TC01003689.hg.1","TNNI1","7135","troponin I1, slow skeletal type",-0.256515918800297,6.72891946443583,-2.53472190407606,0.0238544252009615,0.062998205092689,-4.67171316778916
"810","TC01003692.hg.1","CSRP1","1465","cysteine and glycine rich protein 1",-0.735732111399454,8.94439519450924,-9.60922495279079,1.56654548488161e-07,6.87861255172923e-06,7.54167983909592
"811","TC01003697.hg.1","LMOD1","25802","leiomodin 1",-0.189066441153221,6.301124985447,-1.8525918443026,0.0852023493904826,0.145946494554344,-5.85444573879333
"812","TC01003714.hg.1","MYOG","4656","myogenin",-0.189261164159686,7.04211960253233,-1.6623702340114,0.118722276671897,0.182643988621564,-6.1465873983799
"813","TC01003717.hg.1","MYBPH","4608","myosin binding protein H",-0.187952888871914,6.83929708350038,-2.04646521096989,0.0600265965383372,0.116547551696995,-5.53744137453578
"814","TC01003718.hg.1","CHI3L1","1116","chitinase 3 like 1",-0.185061663496336,6.08657736675504,-1.9037030202474,0.0777732405409546,0.137763651535172,-5.77264155915372
"815","TC01003724.hg.1","LINC00303","284573","long intergenic non-protein coding RNA 303",-0.130085354210435,5.07932135023022,-1.2932128893711,0.216931619232803,0.28496458810035,-6.64946517971367
"816","TC01003726.hg.1","REN","5972","renin",-0.223438277992699,5.98380181415238,-2.02737772650527,0.062162698894927,0.119203224182823,-5.569432792646
"817","TC01003727.hg.1","KISS1","3814","KiSS-1 metastasis suppressor",-0.222640024107188,6.38666483077444,-2.35038948202749,0.0339872577451562,0.0803975871361329,-5.00818177311908
"818","TC01003731.hg.1","LINC00628","127841","long intergenic non-protein coding RNA 628",-0.172681039733637,5.64953526210791,-1.33000066299638,0.204842882782335,0.27285993336822,-6.603588851721
"819","TC01003732.hg.1","PPP1R15B","84919","protein phosphatase 1 regulatory subunit 15B",-0.252926427633447,8.89947708301768,-2.31050108608538,0.0366640038022086,0.0848999697995023,-5.07959255748587
"820","TC01003741.hg.1","TMEM81","388730","transmembrane protein 81",-0.436886302041623,4.28642141326451,-2.08461726882231,0.0559579852812154,0.111515813496733,-5.47301854413693
"821","TC01003745.hg.1","NUAK2","81788","NUAK family kinase 2",-0.40666222511868,8.70437892028202,-4.83687341736365,0.000265887652869072,0.00223390837177245,-0.168991959552476
"822","TC01003746.hg.1","KLHDC8A","55220","kelch domain containing 8A",-0.170659921399552,6.3958936513297,-2.01141429121997,0.06400250498397,0.121410686011326,-5.59606296162334
"823","TC01003748.hg.1","MIR135B","442891","microRNA 135b",-0.445135590104588,3.72985059119013,-3.1245105475978,0.00748303793899409,0.0266820463755691,-3.54294466973181
"824","TC01003749.hg.1","MFSD4A-AS1","284578","MFSD4A antisense RNA 1",-0.129247996943993,3.80200051358837,-1.18083348709254,0.257399815137104,0.326121978324842,-6.78324558642064
"825","TC01003755.hg.1","PM20D1","148811","peptidase M20 domain containing 1",-0.119102402150841,5.05319581187611,-1.16906192756075,0.261956672910124,0.330994445214704,-6.79668838254741
"826","TC01003768.hg.1","PIGR","5284","polymeric immunoglobulin receptor",-0.197530712538097,6.12154772413586,-2.10495456184383,0.0538946801855482,0.108820039290837,-5.43842270612645
"827","TC01003769.hg.1","FCAMR","83953","Fc fragment of IgA and IgM receptor",-0.163284097323039,5.2995472845863,-1.7643964490489,0.0995273392402999,0.162017364213784,-5.99239442615415
"828","TC01003787.hg.1","IRF6","3664","interferon regulatory factor 6",-0.105892180664209,5.06122213156782,-1.27171370367477,0.224256248870167,0.292604363293705,-6.67580786541981
"829","TC01003788.hg.1","SERTAD4-AS1","574036","SERTAD4 antisense RNA 1",-0.230945597934964,5.345681819491,-2.58252456884085,0.0217430931408114,0.0591542276797945,-4.58288826998896
"830","TC01003791.hg.1","KCNH1","3756","potassium voltage-gated channel subfamily H member 1",-0.245185714106811,5.40250497266009,-2.41858799468689,0.0298349072915867,0.0735818103528833,-4.88488722739489
"831","TC01003795.hg.1","RD3","343035","retinal degeneration 3, GUCY2D regulator",-0.27590688399416,5.68945238794884,-2.61323311903335,0.020483070510753,0.0566414791915321,-4.52551980763747
"832","TC01003796.hg.1","SLC30A1","7779","solute carrier family 30 member 1",-0.372493512600656,7.50501667880088,-3.89516059289638,0.00162557011047144,0.00851266147859842,-2.01527392303138
"833","TC01003800.hg.1","LPGAT1","9926","lysophosphatidylglycerol acyltransferase 1",0.509386697008848,8.88348205206275,6.6005831869926,1.2060494930715e-05,0.000207597513334023,3.02790867252841
"834","TC01003807.hg.1","FAM71A","149647","family with sequence similarity 71 member A",-0.210865496738689,5.61048102582951,-1.34707252964069,0.199420487639693,0.26724136751992,-6.58196067506463
"835","TC01003810.hg.1","NSL1","25936","NSL1 component of MIS12 kinetochore complex",0.345558306770922,7.37976542947129,3.48402794977998,0.00366392374874748,0.0157087018203484,-2.83288102752439
"836","TC01003811.hg.1","SPATA45","149643","spermatogenesis associated 45",-0.0518371872096406,4.40413463090571,-0.419182536175991,0.681462211892683,0.727343083616149,-7.39982435829246
"837","TC01003813.hg.1","ANGEL2","90806","angel homolog 2",0.291937853902519,6.95524127061136,2.91676624664808,0.0112915089916966,0.0363653469768564,-3.94746796942035
"838","TC01003817.hg.1","PTPN14","5784","protein tyrosine phosphatase non-receptor type 14",-0.26676480573996,8.47623625453763,-3.9792606721953,0.00137825160194634,0.0075046025457406,-1.84822666609342
"839","TC01003818.hg.1","LOC643454","643454","adaptor related protein complex 3 sigma 1 subunit pseudogene",-0.0904955251203026,6.6071318995725,-0.785161242709998,0.445482208329854,0.509698227741021,-7.17087025889525
"840","TC01003832.hg.1","SLC30A10","55532","solute carrier family 30 member 10",-0.12134795669923,4.24660863225446,-1.32451320409843,0.206610891567245,0.274600152401653,-6.6104955303397
"841","TC01003836.hg.1","MIR215","406997","microRNA 215",0.275658992531562,2.44577629285655,1.96440450686324,0.0697135768912735,0.128524993749854,-5.67380632613708
"842","TC01003837.hg.1","MIR194-1","406969","microRNA 194-1",0.196025549654764,2.86728336355164,1.3829239310986,0.188412368225114,0.255759019676554,-6.5358537519434
"843","TC01003847.hg.1","DUSP10","11221","dual specificity phosphatase 10",0.0614255729308617,6.51822287476567,0.783615296146979,0.4463597213576,0.510350959783535,-7.17211094455052
"844","TC01003866.hg.1","HHIPL2","79802","HHIP like 2",0.271590330829213,5.72428318844416,3.38970875948605,0.00441866404537263,0.017933580339015,-3.019979333205
"845","TC01003867.hg.1","TAF1A","9015","TATA-box binding protein associated factor, RNA polymerase I subunit A",-0.0373540195544386,5.65156392993027,-0.353115233007229,0.72927799381135,0.770477259387848,-7.42678977273497
"846","TC01003868.hg.1","AIDA","64853","axin interactor, dorsalization associated",0.0259063146492,9.09128419066765,0.283469113656362,0.78097828602306,0.81501913328828,-7.45030034575829
"847","TC01003873.hg.1","CAPN8","388743","calpain 8",-0.0995458430013034,5.20558566773549,-1.1164467436046,0.283081948892158,0.352519430362709,-6.85541151825009
"848","TC01003881.hg.1","NVL","4931","nuclear VCP like",0.130862031234553,7.00262272190751,1.56656745205415,0.139600440580581,0.205411068107693,-6.2857385256173
"849","TC01003884.hg.1","MIR4742","100616468","microRNA 4742",0.173664434211585,3.04873320891219,1.63811741327798,0.123734398113812,0.188192097961,-6.18234526214338
"850","TC01003892.hg.1","TMEM63A","9725","transmembrane protein 63A",0.196280150771161,7.41511334783011,2.94369041259209,0.0107065360674296,0.0349652690655657,-3.89537877782855
"851","TC01003896.hg.1","SDE2","163859","SDE2 telomere maintenance homolog",0.198373524556761,7.14504978697708,2.05041751055909,0.0595928092166329,0.1160344591775,-5.53079700788946
"852","TC01003903.hg.1","CDC42BPA","8476","CDC42 binding protein kinase alpha",0.201268743612464,8.15963733469809,2.02853355855548,0.0620313892499938,0.119029888738939,-5.56750018516116
"853","TC01003909.hg.1","C1orf35","79169","chromosome 1 open reading frame 35",-0.172863745659628,8.48355782741537,-2.0322100650869,0.0616154061066207,0.118564059113054,-5.56134891476968
"854","TC01003912.hg.1","OBSCN-AS1","574407","OBSCN antisense RNA 1",-0.161270180796079,6.70892949257036,-2.21186868016058,0.0441612776453621,0.0962466054844416,-5.25377976573303
"855","TC01003914.hg.1","TRIM17","51127","tripartite motif containing 17",-0.151555652544078,6.77789998563868,-1.79128038602763,0.0949492093468825,0.157181533640678,-5.95078769317117
"856","TC01003918.hg.1","RNF187","149603","ring finger protein 187",-0.218071106290943,6.48251264221512,-2.17672584952516,0.0471635392968538,0.100194220022167,-5.31497140288221
"857","TC01003947.hg.1","NUP133","55746","nucleoporin 133",0.34349356309835,7.37910911827391,3.3693439409035,0.00460110295918367,0.0184806468874909,-3.06031894005441
"858","TC01003949.hg.1","ABCB10","23456","ATP binding cassette subfamily B member 10",0.143443051291621,7.11517229866234,1.55261376572911,0.142889673503069,0.208903661374759,-6.30552792823145
"859","TC01003956.hg.1","PGBD5","79605","piggyBac transposable element derived 5",-0.241770619271099,6.13232093839826,-2.42428742905496,0.0295106630184021,0.0729057483826172,-4.87451744881115
"860","TC01003961.hg.1","TTC13","79573","tetratricopeptide repeat domain 13",0.444921928933898,7.05224788298672,4.14118066772162,0.00100460806655978,0.00591796684730964,-1.52735776708529
"861","TC01003965.hg.1","C1orf131","128061","chromosome 1 open reading frame 131",0.178984149947208,6.11269144101981,1.79827595760433,0.0937890085852773,0.155792848522239,-5.93989645313548
"862","TC01003967.hg.1","EXOC8","149371","exocyst complex component 8",-0.0122887592048286,6.80468859412929,-0.101026026981134,0.920966631643422,0.934621291278812,-7.48765168902285
"863","TC01003972.hg.1","DISC2","27184","disrupted in schizophrenia 2",0.022772957696815,3.4477657645682,0.130901540985774,0.897721141026016,0.914380531948417,-7.48395392456867
"864","TC01003977.hg.1","PCNX2","80003","pecanex 2",-0.185491926424383,6.87490313767667,-2.42269739315548,0.0296007817280179,0.0730973463894772,-4.87741141943618
"865","TC01003983.hg.1","TARBP1","6894","TAR (HIV-1) RNA binding protein 1",0.569631819740721,6.29710607546294,5.1447743075826,0.000150334619683313,0.00142566718389163,0.417382241967571
"866","TC01003984.hg.1","LINC01354","100506795","long intergenic non-protein coding RNA 1354",-0.187142814953832,5.24337701976688,-1.07883308504693,0.298952908244133,0.368497461899231,-6.89600478964489
"867","TC01003985.hg.1","IRF2BP2","359948","interferon regulatory factor 2 binding protein 2",0.226458309291003,8.92290109350451,2.83308844650624,0.0133172979994665,0.0413889101286838,-4.10860098031942
"868","TC01003989.hg.1","TOMM20","9804","translocase of outer mitochondrial membrane 20",0.17871423854978,8.6407085764664,1.76681958679799,0.0991068232726516,0.161691435262658,-5.98866055575703
"869","TC01003993.hg.1","MIR4753","100616224","microRNA 4753",-0.309225632720878,2.8234645954467,-1.96480464814142,0.0696630642948732,0.128503395075324,-5.67314893389082
"870","TC01003995.hg.1","GNG4","2786","G protein subunit gamma 4",-0.260173634478756,6.92187550663904,-3.88809431376909,0.00164830675921544,0.00860076118844434,-2.02931856721815
"871","TC01003996.hg.1","LYST","1130","lysosomal trafficking regulator",-0.0232001388846577,5.74926034419474,-0.26174163791231,0.797343507596972,0.828604899026379,-7.45659475331806
"872","TC01004003.hg.1","NID1","4811","nidogen 1",-0.207719459118298,6.16853818110612,-2.26867335773727,0.0396840151890012,0.0894606794289372,-5.15388861537858
"873","TC01004004.hg.1","ERO1B","56605","endoplasmic reticulum oxidoreductase 1 beta",0.42242768879522,6.9227598159039,4.22847934402999,0.000847931810211425,0.00518472650741993,-1.35490475422652
"874","TC01004010.hg.1","ZP4","57829","zona pellucida glycoprotein 4",-0.255851290742013,4.69734226115525,-2.57163329057421,0.0222076910858626,0.0599973748491054,-4.60317806276359
"875","TC01004013.hg.1","LINC01139","339535","long intergenic non-protein coding RNA 1139",-0.323013121750014,4.99428000227991,-3.52429868175388,0.00338252379134876,0.0148021988853457,-2.75288885106564
"876","TC01004025.hg.1","FH","2271","fumarate hydratase",0.325754647686628,7.67425975506788,3.06732256174967,0.00838194004537025,0.0291054175971138,-3.65485698860146
"877","TC01004026.hg.1","OPN3","23596","opsin 3",0.119973588595913,8.50476433036132,1.65640399094036,0.119938623785902,0.184019755587124,-6.15541662563997
"878","TC01004030.hg.1","PLD5","200150","phospholipase D family member 5",0.616380592173432,6.7298844836948,8.46084816138718,7.24786502896865e-07,2.29798794215475e-05,5.95051260671027
"879","TC01004036.hg.1","LINC01347","731275","long intergenic non-protein coding RNA 1347",0.252155965244082,8.69192430670923,3.10728446360464,0.00774324153978534,0.0274696215112629,-3.57669395478446
"880","TC01004038.hg.1","CEP170","9859","centrosomal protein 170",0.0612119109486082,7.83558996559243,0.638431515954631,0.533528563656118,0.591420250233647,-7.27849562208319
"881","TC01004046.hg.1","ADSS2","159","adenylosuccinate synthase 2",0.319592657847219,8.53290925102877,3.45203386062927,0.00390419361609364,0.0164710604075943,-2.89639088297219
"882","TC01004054.hg.1","SMYD3","64754","SET and MYND domain containing 3",0.108014393066404,6.16864522029769,1.55268354514749,0.14287306186502,0.208903661374759,-6.3054292753951
"883","TC01004058.hg.1","LINC01743","255654","long intergenic non-protein coding RNA 1743",-0.188871235171118,5.75624844070698,-1.60099868797438,0.131759846109531,0.196641784240763,-6.23638039438593
"884","TC01004066.hg.1","ZNF124","7678","zinc finger protein 124",0.434539258511583,6.20196534262886,4.37158475925847,0.000643180030676999,0.00421636216166623,-1.07324326469703
"885","TC01004072.hg.1","OR2B11","127623","olfactory receptor family 2 subfamily B member 11",-0.281667178854697,3.63196750894227,-2.38909406821046,0.0315677631560296,0.0764618010165612,-4.93838951303417
"886","TC01004076.hg.1","OR13G1","441933","olfactory receptor family 13 subfamily G member 1",0.221571911692427,3.09858329569424,1.69183908351863,0.112870668247059,0.17662225601436,-6.10266823343949
"887","TC01004078.hg.1","OR1C1","26188","olfactory receptor family 1 subfamily C member 1",-0.173185097842299,2.9592073598291,-1.67493966480634,0.116194803884859,0.179936483631117,-6.12791707480583
"888","TC01004079.hg.1","OR14A16","284532","olfactory receptor family 14 subfamily A member 16",-0.113234017126318,3.61901460392309,-0.770918160932579,0.453608146263449,0.517147272310859,-7.18221611153084
"889","TC01004080.hg.1","OR11L1","391189","olfactory receptor family 11 subfamily L member 1",-0.0759820149352173,4.77671005368264,-0.591112864080736,0.563895248654658,0.619514286641147,-7.30875216453409
"890","TC01004082.hg.1","OR2T12","127064","olfactory receptor family 2 subfamily T member 12",-0.165530352522634,4.56322045020827,-1.06441992036018,0.305206361530897,0.374223521893942,-6.91124825576976
"891","TC01004083.hg.1","OR2M7","391196","olfactory receptor family 2 subfamily M member 7",0.0376114914329513,4.65568927031612,0.265293631592195,0.794661124357982,0.82626010571258,-7.45559969655533
"892","TC01004087.hg.1","OR2T10","127069","olfactory receptor family 2 subfamily T member 10",-0.29898595190567,4.46734909423589,-2.59306056365515,0.0213025787254032,0.0582825849998211,-4.56323178760232
"893","TC01004090.hg.1","OR2T35","403244","olfactory receptor family 2 subfamily T member 35",-0.272053720964212,5.33962119100625,-1.55441136786455,0.142462261878939,0.208383517187094,-6.3029855162671
"894","TC01004094.hg.1","LYPD8","646627","LY6/PLAUR domain containing 8",-0.166898576501614,6.0267898158593,-1.21073792937013,0.246098460493632,0.314889123191544,-6.74860220356333
"895","TC01004119.hg.1","LINC01128","643837","long intergenic non-protein coding RNA 1128",0.0215864345256938,7.91434871228963,0.264772279296125,0.795054669631313,0.82652158812025,-7.45574657984177
"896","TC01004128.hg.1","SCNN1D","6339","sodium channel epithelial 1 delta subunit",-0.234158734309194,7.01164553735163,-2.38572731914654,0.0317715496228002,0.0766999484254987,-4.94447952172996
"897","TC01004135.hg.1","MIB2","142678","mindbomb E3 ubiquitin protein ligase 2",-0.200300373699601,7.77406228527229,-2.06157955203652,0.0583832406886669,0.11443511162639,-5.51199510293031
"898","TC01004150.hg.1","LINC01346","728716","long intergenic non-protein coding RNA 1346",-0.276007203896358,5.77047562175281,-2.53900630657634,0.0236574218736053,0.0626485573330158,-4.6637765433136
"899","TC01004175.hg.1","CENPS","378708","centromere protein S",0.672839317408344,7.74513039591332,5.53330688562041,7.45199983308025e-05,0.00084022742303994,1.14132012768714
"900","TC01004188.hg.1","C1orf158","93190","chromosome 1 open reading frame 158",0.126602379732731,4.83755886738045,1.15598818000599,0.267089854500585,0.336530324522882,-6.81148849343649
"901","TC01004194.hg.1","ZBTB17","7709","zinc finger and BTB domain containing 17",-0.120218294968516,5.8719788558535,-1.06270857574675,0.3059552211891,0.37510219721382,-6.91304663082569
"902","TC01004206.hg.1","MST1L","11223","macrophage stimulating 1 like",-0.180318379292627,3.99900792248677,-1.56434624620464,0.140119669447142,0.206041740313886,-6.28889699615431
"903","TC01004212.hg.1","LINC01654","101927876","long intergenic non-protein coding RNA 1654",-0.0690394017999969,5.97614814692626,-0.554156570718308,0.588240657767428,0.641228232397465,-7.33084076683479
"904","TC01004216.hg.1","KLHDC7A","127707","kelch domain containing 7A",-0.703552299052353,5.99331749536821,-8.3594675004239,8.3556512458047e-07,2.5385472035557e-05,5.80265267750144
"905","TC01004217.hg.1","PAX7","5081","paired box 7",0.940511670585129,5.26024161077567,8.66885442957866,5.43344741376933e-07,1.81156430104928e-05,6.25000551501418
"906","TC01004229.hg.1","ECE1-AS1","100506801","ECE1 antisense RNA 1",-0.200577444961923,4.75171881885266,-2.08306793244259,0.0561181266432153,0.111644234497793,-5.47564694445
"907","TC01004250.hg.1","RHD","6007","Rh blood group D antigen",-0.332622975924824,5.95383324312231,-2.9372638419451,0.0108433942572266,0.0352687271262456,-3.90782218781465
"908","TC01004285.hg.1","MATN1-AS1","100129196","MATN1 antisense RNA 1",-0.250811643144462,5.78670948982081,-2.1922320141814,0.045816081587356,0.0984880704508544,-5.28803027948562
"909","TC01004293.hg.1","LDC1P","149086","leucine decarboxylase 1, pseudogene",-0.0720316425963148,6.57354180358787,-0.595764352946298,0.560869552360815,0.616617357451856,-7.3058758211227
"910","TC01004298.hg.1","TXLNA","200081","taxilin alpha",0.212058369713967,8.06889884370233,2.73853204448253,0.0160360386530743,0.047361609896743,-4.28915343261541
